pr_number,stratum,reviewer,comment_id,source,file,line,original_comment,normalized_issue,class,atomic_issue_id,in_reference_set,annotation_status,notes,is_pr_author
1348,api_gtfs,aaronbrethorst,3801678351,inline,internal/restapi/trips_helper.go,,"The first frequency row is used regardless of which frequency window the request time actually falls in. A trip with a peak/off-peak split in `frequencies.txt` — e.g. two rows for the same `trip_id`, `06:00-09:00 @600s` and `09:00-15:00 @1200s`, which is ordinary GTFS — will report the 06:00-09:00 window and a 10-minute headway for a 10:30 arrival. `startTime`, `endTime`, and `headway` are all wrong for any request outside the earliest window.

`serviceDate` (and the caller's effective time) is already in hand here, so the row whose `[start_time, end_time)` contains the requested time should be selected, falling back to the first row only when none matches. The same `freqs[0]` / `freqRows[0]` shortcut is repeated in `trip_for_vehicle_handler.go:120`, `arrival_and_departure_for_stop_handler.go:437`, and `arrivals_and_departures_for_stop_handler.go:502`, so a shared selector here would fix all of them at once.
",freqs[0] ignores which frequency window is applicable at query time.,defect,H-1348-3801678351-1,false,resolved,duplicate post of 3801674253,false
1348,api_gtfs,aaronbrethorst,3801678897,inline,internal/restapi/schedule_for_stop_handler.go,,"When a route/direction has only `exact_times=0` frequency trips at this stop, `routeDirectionScheduleMap` has no entry for the route, so `directionMap` is a nil map and `directionMap[dirID]` yields a nil slice. `NewStopRouteDirectionSchedule` special-cases nil `frequencies` (`[]ScheduleFrequency{}`) but passes `stopTimes` straight through, so the response emits `""scheduleStopTimes"": null`.

`testdata/openapi.yml` lists `scheduleStopTimes` in `StopRouteDirectionSchedule.required`, and Java OBA emits an empty list — a `null` here will break clients that iterate the array unguarded. The fixture in `frequency_fixture_test.go` puts a plain scheduled trip in the same route+direction as the frequency trips, so this path is never exercised by the new tests.

Simplest fix is to mirror the frequencies handling in `NewStopRouteDirectionSchedule`:

```suggestion
			stopTimes := directionMap[dirID]
			if stopTimes == nil {
				stopTimes = []models.ScheduleStopTime{}
			}
			directionSchedule := models.NewStopRouteDirectionSchedule(tripHeadsign, stopTimes, frequencies)
```
",Frequency-only route/direction emits scheduleStopTimes: null instead of [].,defect,H-1348-3801678897-1,false,resolved,duplicate post of 3801674344,false
1348,api_gtfs,aaronbrethorst,3801679012,inline,internal/restapi/arrivals_and_departures_for_stop_handler.go,,"Seeding every trip ID with `nil` *before* the batch query means a failed batch query is indistinguishable from ""these trips have no frequencies"". If `GetFrequenciesForTrips` returns an error, the code logs a warning and falls through with the map fully seeded, so `frequencyForEntry` finds `ok == true` for every trip, skips its fallback query, and returns `nil` — the whole response goes out as a 200 with `frequency: null` on every arrival and `status.frequency: null` throughout.

That contradicts the PR description's ""strict error propagation (HTTP 500) for database failures during frequency lookups"", and per CONTRIBUTING a non-`sql.ErrNoRows` DB error should go through `serverErrorResponse`. Moving the seeding loop into the `else` branch (so it only runs after a successful batch) would at least let the per-trip fallback take over; propagating the error is better still.

The same pattern is in `trips_for_location_handler.go:437-444` and `trips_for_route_handler.go:335-343`.
",Seeding freqMap[id]=nil before the batch query hides GetFrequenciesForTrips errors as no-frequency.,defect,H-1348-3801679012-1,false,resolved,duplicate post of 3801674449,false
1348,api_gtfs,aaronbrethorst,3801679108,inline,internal/restapi/arrival_and_departure_for_stop_handler.go,,"`freqErr` is swallowed here — a DB failure is silently indistinguishable from ""no frequencies for this trip"", and the arrival goes out with `frequency: null` and a 200. Every other frequency lookup added in this PR either propagates (`trip_for_vehicle_handler.go:115`, `schedule_for_stop_handler.go:172`) or at minimum logs. Per CONTRIBUTING, a non-`sql.ErrNoRows` error should reach `serverErrorResponse`:

```suggestion
	freqRows, freqErr := api.GtfsManager.GtfsDB.Queries.GetFrequenciesForTrip(ctx, tripID)
	if freqErr != nil {
		api.serverErrorResponse(w, r, freqErr)
		return
	}
	if len(freqRows) > 0 {
```
",Singular arrival-and-departure-for-stop swallows freqErr and can 200 with frequency: null.,defect,H-1348-3801679108-1,true,resolved,,false
1348,api_gtfs,aaronbrethorst,3801679198,inline,internal/restapi/trips_helper.go,,"This assignment sits below the `CANCELED` early return at line 103, so a canceled frequency-based trip gets `status.frequency: null` while the enclosing entry (`TripDetails.Frequency`, `ArrivalAndDeparture.Frequency`, `TripsForRouteListEntry.Frequency`) still carries the frequency — the same trip reports two different answers in one response. Frequency is static schedule data and is just as valid for a canceled trip as `serviceDate` and `blockTripSequence`, both of which the code deliberately computes before that early return. Consider moving the lookup up next to `blockTripSequence` for the same reason.
",CANCELED early-return drops status.frequency while the enclosing entry still has Frequency.,defect,H-1348-3801679198-1,true,resolved,,false
1348,api_gtfs,aaronbrethorst,3801679279,inline,internal/restapi/schedule_for_stop_handler.go,,"`tripIDs` here is unbounded — it is every distinct trip serving this stop on the target date, which at a busy downtown stop can be well over a thousand. This is the only query in the handler whose bind-variable count scales with trip count (`GetScheduleForStopOnDate` binds route IDs, `GetTripsByBlockIDs` binds block IDs), and it now hard-fails the whole request with a 500 (""too many SQL variables"") on exactly the stops most likely to be requested.

`queryInBatches` in `reference_utils.go:520` exists for this and is documented as staying under the oldest 999-variable limit so behavior doesn't depend on which SQLite the build links against:

```suggestion
		allFreqs, freqErr := queryInBatches(ctx, tripIDs, api.GtfsManager.GtfsDB.Queries.GetFrequenciesForTrips)
```
",Unbounded GetFrequenciesForTrips bind vars can 500 a busy stop.,defect,H-1348-3801679279-1,true,resolved,,false
1348,api_gtfs,aaronbrethorst,3801679361,inline,internal/restapi/trip_for_vehicle_handler.go,,"When `includeStatus` is true (the default), `BuildTripStatus` was already called at line 76 with a nil `freqMap`, which runs `GetFrequenciesForTrip(ctx, tripID)` for this same trip inside `frequencyForEntry`. This is a second identical round-trip on every request. Passing a one-entry `freqMap` seeded here (or reading `status.Frequency` back) removes the duplicate — minor, but this PR's stated goal is eliminating redundant frequency queries. The same duplication exists in `arrival_and_departure_for_stop_handler.go:436`.
",includeStatus path fetches GetFrequenciesForTrip a second time after BuildTripStatus.,design,H-1348-3801679361-1,true,resolved,,false
1348,api_gtfs,burma-shave,3817569136,inline,internal/restapi/trips_helper.go,,"`frequencyForEntry` always uses `freqs[0]` — the first frequency row for the trip — regardless of which window the request's `serviceDate`/effective time actually falls into. A trip with a peak/off-peak split in `frequencies.txt` (ordinary GTFS: e.g. `06:00-09:00@600s` and `09:00-15:00@1200s` for the same `trip_id`) will always report the `06:00-09:00` window and headway, even for a 10:30 request.

Legacy Java doesn't do this — `ArrivalAndDepartureServiceImpl` resolves the frequency entry whose `[start_time, end_time)` actually contains the query time (`isFrequencyBasedArrivalInRange`), never ""just the first row."" The wiki spec already says ""the applicable headway window"" for this field, so this isn't just undocumented — it contradicts what's already written.

Confirmed client impact: Wayfinder (`ArrivalDeparture.svelte`) and Android (`ArrivalInfo.kt`) both render this field directly as ""every N min, from/until HH:MM"" — riders would see the wrong window/headway for any multi-window frequency trip. Android's `ArrivalAdapters.kt` also uses `frequency.startTime` in a sentinel-detection heuristic that would compare against the wrong boundary.

`serviceDate` (and the caller's effective time) is already available here, so please select the row whose `[start_time, end_time)` contains it, falling back to the first row only when none matches. The identical `freqs[0]`/`freqRows[0]` shortcut is repeated in `trip_for_vehicle_handler.go:125`, `arrival_and_departure_for_stop_handler.go:437`, `arrivals_and_departures_for_stop_handler.go:504`, and reimplemented again in `BuildTripSchedule` (`trips_helper.go:441`) instead of reusing this function — a single shared selector here would fix all five call sites at once.",freqs[0] ignores which frequency window is applicable at query time.,defect,H-1348-3817569136-1,false,resolved,burma restatement of 3801674253,false
1348,api_gtfs,burma-shave,3817569144,inline,internal/restapi/trips_helper.go,,"This assignment sits after the `CANCELED` early return at line 103, so a canceled frequency-based trip gets `status.frequency: null` while the enclosing entry's own `Frequency` field (populated separately in `trip_details_handler.go`, `trip_for_vehicle_handler.go`, `arrival_and_departure_for_stop_handler.go`, etc.) still carries the frequency data — the same trip reports two different answers for the same field concept in one response. Frequency is static schedule data, just as valid for a canceled trip as `serviceDate`/`blockTripSequence`, both of which are computed before this early return. Consider moving the lookup up alongside those.",CANCELED early-return drops status.frequency.,defect,H-1348-3817569144-1,false,resolved,burma restatement of 3801679198,false
1348,api_gtfs,burma-shave,3817569148,inline,internal/restapi/schedule_for_stop_handler.go,,"`tripIDs` here is unbounded — every distinct trip serving this stop on the target date, which at a busy stop can be well over a thousand. This is the only query in the handler whose bind-variable count scales with trip count, and it can hard-fail the whole request with a ""too many SQL variables"" error on exactly the stops most likely to be requested. `queryInBatches` (`reference_utils.go:520`) exists for this and keeps behavior independent of which SQLite build is linked:

```suggestion
		allFreqs, freqErr := queryInBatches(ctx, tripIDs, api.GtfsManager.GtfsDB.Queries.GetFrequenciesForTrips)
```

The same unbounded-list issue applies to `trips_for_route_handler.go:338`, `trips_for_location_handler.go:440`, and `arrivals_and_departures_for_stop_handler.go:298`.

Separately: this near-identical batch-fetch-and-seed block (build trip IDs, seed `freqMap[id] = nil`, call `GetFrequenciesForTrips`, append by `TripID`) is duplicated across all four of those files, with inconsistent failure handling — this file returns a 500 on query failure, the other three log a warning and continue with an empty/partial map (see the next comment for why that's also a correctness bug in at least one of them). Worth consolidating into one shared helper so there's a single place to fix both the batching and the error policy.",Unbounded GetFrequenciesForTrips bind vars can 500 a busy stop.,defect,H-1348-3817569148-1,false,resolved,burma restatement of 3801679279,false
1348,api_gtfs,burma-shave,3817569148,inline,internal/restapi/schedule_for_stop_handler.go,,"`tripIDs` here is unbounded — every distinct trip serving this stop on the target date, which at a busy stop can be well over a thousand. This is the only query in the handler whose bind-variable count scales with trip count, and it can hard-fail the whole request with a ""too many SQL variables"" error on exactly the stops most likely to be requested. `queryInBatches` (`reference_utils.go:520`) exists for this and keeps behavior independent of which SQLite build is linked:

```suggestion
		allFreqs, freqErr := queryInBatches(ctx, tripIDs, api.GtfsManager.GtfsDB.Queries.GetFrequenciesForTrips)
```

The same unbounded-list issue applies to `trips_for_route_handler.go:338`, `trips_for_location_handler.go:440`, and `arrivals_and_departures_for_stop_handler.go:298`.

Separately: this near-identical batch-fetch-and-seed block (build trip IDs, seed `freqMap[id] = nil`, call `GetFrequenciesForTrips`, append by `TripID`) is duplicated across all four of those files, with inconsistent failure handling — this file returns a 500 on query failure, the other three log a warning and continue with an empty/partial map (see the next comment for why that's also a correctness bug in at least one of them). Worth consolidating into one shared helper so there's a single place to fix both the batching and the error policy.",Four copy-pasted batch-seed blocks should be one helper.,design,H-1348-3817569148-2,true,resolved,,false
1348,api_gtfs,burma-shave,3817569159,inline,internal/restapi/arrivals_and_departures_for_stop_handler.go,,"Seeding every trip ID with `nil` *before* the batch query means a failed batch query is indistinguishable from ""these trips have no frequencies."" If `GetFrequenciesForTrips` errors, the code logs a warning and falls through with the map fully seeded, so `frequencyForEntry` finds `ok == true` for every trip, skips its fallback query, and returns `nil` — the response goes out as a 200 with `frequency: null` on every arrival and `status.frequency: null` throughout.

That contradicts this PR's own stated goal of ""strict error propagation (HTTP 500) for database failures during frequency lookups,"" and per CONTRIBUTING a non-`sql.ErrNoRows` DB error should reach `serverErrorResponse`. Moving the seeding loop into the `else` branch (so it only runs after a successful batch) would at least let the per-trip fallback take over; propagating the error, as `schedule_for_stop_handler.go` already does, is more consistent with the rest of this PR. The same pattern is in `trips_for_location_handler.go:438` and `trips_for_route_handler.go:336`.",Seeding freqMap[id]=nil before the batch query hides GetFrequenciesForTrips errors as no-frequency.,defect,H-1348-3817569159-1,false,resolved,burma restatement of 3801674449,false
1348,api_gtfs,burma-shave,3817569166,inline,internal/restapi/schedule_for_stop_handler.go,,"When a route/direction has only `exact_times=0` frequency trips at this stop, `routeDirectionScheduleMap` has no entry for the route, so `directionMap` is a nil map and `directionMap[dirID]` yields a nil slice. `NewStopRouteDirectionSchedule` special-cases nil `frequencies` (`[]ScheduleFrequency{}`) but passes `stopTimes` straight through, so the response emits `""scheduleStopTimes"": null`.

`testdata/openapi.yml` lists `scheduleStopTimes` in `StopRouteDirectionSchedule.required`, and Java always emits an empty list here — `null` will break clients that iterate the array unguarded. The fixture in `frequency_fixture_test.go` puts a plain scheduled trip in the same route+direction as the frequency trips, so this path isn't exercised by the new tests.

```suggestion
			stopTimes := directionMap[dirID]
			if stopTimes == nil {
				stopTimes = []models.ScheduleStopTime{}
			}
			directionSchedule := models.NewStopRouteDirectionSchedule(tripHeadsign, stopTimes, frequencies)
```",Frequency-only route/direction emits scheduleStopTimes: null instead of [].,defect,H-1348-3817569166-1,false,resolved,burma restatement of 3801674344,false
1348,api_gtfs,burma-shave,3817569172,inline,internal/restapi/schedule_for_stop_handler.go,562,"This headway loop has no cap on iteration count or generated entries. An `exact_times=1` frequency block with a small headway over a long window (e.g. 30s headway across a 20-hour span) generates on the order of 2,400 synthetic `ScheduleStopTime` entries per trip at that stop, with no upper bound the way `GetStopsForLocation`-style endpoints cap their result size elsewhere. A few such trips serving one busy stop could make a single request allocate and sort tens of thousands of entries. Worth adding a sane cap (with a warning log when hit), especially since this expansion is being kept as intentional behavior rather than reverted to match Java.",exact_times=1 headway expansion is uncapped and can explode large windows.,design,H-1348-3817569172-1,true,resolved,,false
1348,api_gtfs,burma-shave,3817569177,inline,internal/restapi/arrival_and_departure_for_stop_handler.go,,"`freqErr` is swallowed here — a DB failure is silently indistinguishable from ""no frequencies for this trip,"" and the arrival goes out with `frequency: null` and a 200. Every other frequency lookup added in this PR either propagates (`trip_for_vehicle_handler.go:115`, `schedule_for_stop_handler.go:172`) or at minimum logs. Per CONTRIBUTING, a non-`sql.ErrNoRows` error should reach `serverErrorResponse`:

```suggestion
	freqRows, freqErr := api.GtfsManager.GtfsDB.Queries.GetFrequenciesForTrip(ctx, tripID)
	if freqErr != nil {
		api.serverErrorResponse(w, r, freqErr)
		return
	}
	if len(freqRows) > 0 {
```",Singular arrival-and-departure-for-stop swallows freqErr.,defect,H-1348-3817569177-1,false,resolved,burma restatement of 3801679108,false
1348,api_gtfs,burma-shave,3817569182,inline,internal/restapi/trip_for_vehicle_handler.go,,"`BuildTripStatus`/`BuildTripSchedule` failures here now call `api.serverErrorResponse` and abort the whole request for *any* error the function can return — not just the new frequency-lookup error this PR adds. Previously, any `BuildTripStatus` error (e.g. a transient DB hiccup elsewhere in the block-snapshot logic) degraded gracefully to `status: null`/`schedule: null` in a 200. That's a wider behavior change than the PR's stated goal of propagating frequency errors, and it's inconsistent with sibling handlers touched by this same PR — `trips_for_route_handler.go` and `arrival_and_departure_for_stop_handler.go` still log-and-continue (`status = nil`) on the identical `BuildTripStatus` error path. Worth confirming this scope expansion is intentional, and if so, applying it consistently rather than per-handler.",BuildTripStatus/BuildTripSchedule errors now 500 trip-for-vehicle instead of degrading to null.,defect,H-1348-3817569182-1,true,resolved,,false
1348,api_gtfs,burma-shave,3817569186,inline,internal/restapi/trip_for_vehicle_handler.go,,"When `includeStatus` is true (the default), `BuildTripStatus` was already called above with a nil `freqMap`, which runs `GetFrequenciesForTrip(ctx, tripID)` for this same trip inside `frequencyForEntry`. This is a second, identical round-trip for the same trip on every request. Passing a one-entry `freqMap` seeded here (or reading `status.Frequency` back) removes the duplicate — minor, but this PR's stated goal is eliminating redundant frequency queries. The same duplication exists in `arrival_and_departure_for_stop_handler.go:436`.",includeStatus path fetches GetFrequenciesForTrip a second time after BuildTripStatus.,design,H-1348-3817569186-1,false,resolved,burma restatement of 3801679361,false
1348,api_gtfs,aaronbrethorst,4958090450,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958090450-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958090569,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958090569-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958090722,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958090722-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958094556,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958094556-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095211,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095211-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095336,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095336-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095442,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095442-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095548,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095548-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095649,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095649-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958095765,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-4958095765-1,false,resolved,auto-classified process/other,false
1348,api_gtfs,aaronbrethorst,4958117872,review_body,,,please fix the items noted in the inline review and we'll get this merged!,Please fix the items noted in the inline review.,process_other,H-1348-4958117872-1,false,resolved,,false
1348,api_gtfs,burma-shave,4977743941,review_body,internal/restapi/trips_helper.go,,"Reviewed against legacy Java (pinned at the SHA the wiki already cites) and the codebase's own conventions, alongside @aaronbrethorst's review and an independent `/code-review` pass. Most of CodeRabbit's earlier actionable comments on this PR (N+1 caching, division-by-zero guard, error propagation in several handlers, the routeDirection key-type refactor, missing doc comments) are already fixed in the current HEAD and don't need further action — I re-verified each against the code rather than trusting the stale comment text.

Two spec-conformance items came out of comparing against legacy Java source:

1. **Frequency window selection always picks the first `frequencies.txt` row for a trip, not the one matching the request time** (see inline comment on `frequencyForEntry`). Legacy Java resolves the time-matching `FrequencyEntry` per request; this PR's `frequencyForEntry`/`freqs[0]` shortcuts don't. This needs fixing — see inline comment.
2. **`schedule-for-stop` expanding `exact_times=1` trips into discrete `scheduleStopTimes`** deviates from legacy Java, which lumps all frequency trips (`exact_times` 0 or 1) into `scheduleFrequencies` undifferentiated. We've decided to keep this behavior — it's a defensible improvement (GTFS's `exact_times=1` semantics call for exact timetable-equivalent output, and schedule-for-stop's underlying Java bean has no `exactTimes` field to fall back on, unlike the `frequency` object elsewhere). This has been documented in the `maglev.wiki` `schedule-for-stop` page's Implementation Decisions section — no action needed here, just flagging so the intentional divergence is visible in-PR too.

The rest are correctness/consistency findings from combining @aaronbrethorst's review with an independent `/code-review medium` pass — each verified against current HEAD and confirmed still applicable.",freqs[0] ignores which frequency window is applicable at query time.,defect,H-1348-4977743941-1,false,resolved,review-body restatement of 3801674253,false
1348,api_gtfs,burma-shave,4977743941,review_body,,,"Reviewed against legacy Java (pinned at the SHA the wiki already cites) and the codebase's own conventions, alongside @aaronbrethorst's review and an independent `/code-review` pass. Most of CodeRabbit's earlier actionable comments on this PR (N+1 caching, division-by-zero guard, error propagation in several handlers, the routeDirection key-type refactor, missing doc comments) are already fixed in the current HEAD and don't need further action — I re-verified each against the code rather than trusting the stale comment text.

Two spec-conformance items came out of comparing against legacy Java source:

1. **Frequency window selection always picks the first `frequencies.txt` row for a trip, not the one matching the request time** (see inline comment on `frequencyForEntry`). Legacy Java resolves the time-matching `FrequencyEntry` per request; this PR's `frequencyForEntry`/`freqs[0]` shortcuts don't. This needs fixing — see inline comment.
2. **`schedule-for-stop` expanding `exact_times=1` trips into discrete `scheduleStopTimes`** deviates from legacy Java, which lumps all frequency trips (`exact_times` 0 or 1) into `scheduleFrequencies` undifferentiated. We've decided to keep this behavior — it's a defensible improvement (GTFS's `exact_times=1` semantics call for exact timetable-equivalent output, and schedule-for-stop's underlying Java bean has no `exactTimes` field to fall back on, unlike the `frequency` object elsewhere). This has been documented in the `maglev.wiki` `schedule-for-stop` page's Implementation Decisions section — no action needed here, just flagging so the intentional divergence is visible in-PR too.

The rest are correctness/consistency findings from combining @aaronbrethorst's review with an independent `/code-review medium` pass — each verified against current HEAD and confirmed still applicable.",Wiki decision: keep exact_times=1 expansion as documented; no code change.,process_other,H-1348-4977743941-2,false,resolved,,false
1348,api_gtfs,burma-shave,4990218481,review_body,,,Looks like we have merge conflicts,Merge-conflict nag.,process_other,H-1348-4990218481-1,false,resolved,,false
1348,api_gtfs,burma-shave,5054400811,review_body,,,,Process-only or complimentary review text; no independent defect/design issue.,process_other,H-1348-5054400811-1,false,resolved,auto-classified process/other,false
1352,api_gtfs,aaronbrethorst,5339058790,issue,,,"### Code review

No issues found. Checked for bugs and CLAUDE.md compliance.

🤖 Generated with [Claude Code](https://claude.ai/code)
",Claude-authored 'no issues found' comment posted by a human login.,process_other,H-1352-5339058790-1,false,resolved,,false
1352,api_gtfs,aaronbrethorst,5339112074,issue,,,"Approved on the merits — see my review above. Heads up: I just merged your #1351
into `main`, and since both PRs restructure the same tail end of
`stopsForLocationHandler`, this branch has picked up merge conflicts.

Please merge `main` in and resolve. The two changes are complementary — #1351
wrapped the reference block in the `includeReferences` guard, and this one
replaces the time parsing further up — so the resolution should be mechanical.
Once it's mergeable it's good to go; no re-review needed unless the resolution
changes behavior.
",Approval blocked on merge conflicts after #1351 landed.,process_other,H-1352-5339112074-1,false,resolved,,false
1352,api_gtfs,burma-shave,5361504853,issue,,,"FYI (non-blocking, no code change needed): did a full spec-conformance pass on this while reviewing and updated the wiki with what we found — no action needed here.

- Documented the malformed-`time` fallback (falls back to current time rather than erroring), which matched legacy but wasn't written down: [stops-for-location § Extensions, 4a](https://github.com/OneBusAway/maglev/wiki/stops-for-location#extensions).
- Traced legacy's actual timezone handling for the current-time fallback: Java resolves it from the server JVM's own default timezone (a single process-wide setting), never per-agency. Your fix — resolving it against the queried agency's timezone instead — is a deliberate improvement over that, not a literal port of Java's mechanism, so it's now written up as its own decision rather than left implied: [stops-for-location § Implementation Decisions](https://github.com/OneBusAway/maglev/wiki/stops-for-location#implementation-decisions).
- Flagged the `agencies[0]` stand-in this (and `trips-for-location`) uses for ""the queried agency"" as a single-feed-limitation deviation, tracked in the [Multi-Agency-Static-Feeds-Stop-Consolidation §10 table](https://github.com/OneBusAway/maglev/wiki/Multi-Agency-Static-Feeds-Stop-Consolidation#10-deviations-from-legacy-due-to-the-single-feed-limitation) to revisit once multi-feed support lands.

Nice catch on the pre-existing UTC-fallback bug, and thanks for the reproduction detail in your commit message — made this easy to verify.",Wiki FYI; no code change requested.,process_other,H-1352-5361504853-1,false,resolved,,false
1352,api_gtfs,aaronbrethorst,4969643941,review_body,internal/restapi/stops_for_location_handler.go,,"Nice catch on the underlying bug — `fmt.Sscanf(timeStr, ""%d"", &timeMs)` happily
reading `2025` off the front of `2025-06-13_14-00-00` and resolving to 1970 is
exactly the kind of silent wrong-answer that's hard to notice from the outside.

Things I checked and that hold up:

- It routes through `utils.ParseTimeParameter` rather than growing another
  parser, which is what CONTRIBUTING.md's Code Reuse section asks for and what
  trips-for-route, stops-for-route, vehicles-for-agency and trips-for-location
  already do. Epoch-vs-string disambiguation is handled inside that helper, so
  a digit-only string can't be mis-read as a date.
- Dropping the 15-minute binning is safe — `queryTime` fed exactly one consumer,
  `.Format(""20060102"")`, so binning to a quarter hour never affected anything.
- The second commit is the one I'd have asked for if it weren't here: a service
  date is a local calendar date, so taking the fallback in the agency's zone
  rather than the server clock's is correct, and it brings this in line with
  trips-for-location.
- `TestStopsForLocationUsesAgencyDateForCurrentTime` is the good test — two
  instants that are the same local Friday but straddle UTC midnight will fail
  if the fallback ever drifts back to the server zone. That's a real regression
  guard, not a shape check.
- Serving a malformed `time` as 200 rather than 400 preserves legacy behavior,
  and thanks for calling that out in the description rather than leaving me to
  spot it — that's the discrepancy handling CONTRIBUTING.md asks for.

Non-blocking: the comment at the `currentDate` line still reads ""for the
requested queryTime"", but `queryTime` is the variable this PR deleted. Worth a
one-word fix next time you're in the file.

Merging.
",Stale comment still says queryTime after the rename.,style,H-1352-4969643941-1,false,resolved,reviewer marked non-blocking,false
1352,api_gtfs,aaronbrethorst,4969643941,review_body,,,"Nice catch on the underlying bug — `fmt.Sscanf(timeStr, ""%d"", &timeMs)` happily
reading `2025` off the front of `2025-06-13_14-00-00` and resolving to 1970 is
exactly the kind of silent wrong-answer that's hard to notice from the outside.

Things I checked and that hold up:

- It routes through `utils.ParseTimeParameter` rather than growing another
  parser, which is what CONTRIBUTING.md's Code Reuse section asks for and what
  trips-for-route, stops-for-route, vehicles-for-agency and trips-for-location
  already do. Epoch-vs-string disambiguation is handled inside that helper, so
  a digit-only string can't be mis-read as a date.
- Dropping the 15-minute binning is safe — `queryTime` fed exactly one consumer,
  `.Format(""20060102"")`, so binning to a quarter hour never affected anything.
- The second commit is the one I'd have asked for if it weren't here: a service
  date is a local calendar date, so taking the fallback in the agency's zone
  rather than the server clock's is correct, and it brings this in line with
  trips-for-location.
- `TestStopsForLocationUsesAgencyDateForCurrentTime` is the good test — two
  instants that are the same local Friday but straddle UTC midnight will fail
  if the fallback ever drifts back to the server zone. That's a real regression
  guard, not a shape check.
- Serving a malformed `time` as 200 rather than 400 preserves legacy behavior,
  and thanks for calling that out in the description rather than leaving me to
  spot it — that's the discrepancy handling CONTRIBUTING.md asks for.

Non-blocking: the comment at the `currentDate` line still reads ""for the
requested queryTime"", but `queryTime` is the variable this PR deleted. Worth a
one-word fix next time you're in the file.

Merging.
",Approval / merging.,process_other,H-1352-4969643941-2,false,resolved,complimentary,false
1359,test_refactor,aaronbrethorst,5339061617,issue,internal/restapi/routes_for_location_handler_test.go,,"### Code review

Found 1 issue:

1. `TestRoutesForLocationDefaultRadiusMatches600Meters` pins the no-query default radius at 600m and documents that as the spec value, but the spec this PR is closing to (#1230) says the fallback is ""500m vs 10km based on the presence of a query"" — and the hosted Java API returns `radius=500` for a no-parameter request. `models.DefaultSearchRadiusInMeters = 600` is the current (wrong) value, so this test locks in the divergence and will have to be edited again when the constant is corrected. The 10km query fallback (`QuerySearchRadiusInMeters`) already matches the spec, which makes 600 look like a typo rather than an intentional choice. Either fix the constant to 500 in this PR and pin that, or rename the test/comment so it reads as ""current behavior"" instead of ""the spec default"".

https://github.com/OneBusAway/maglev/blob/1824d6d03f061afb14dc9750fde31cc3dc962c31/internal/restapi/routes_for_location_handler_test.go#L181-L208

🤖 Generated with [Claude Code](https://claude.ai/code)

 - If this code review was useful, please react with 👍. Otherwise, react with 👎. 
",Test pins 600m as the spec default; Java/spec default is 500m.,design,H-1359-5339061617-1,true,resolved,,false
1359,test_refactor,Ahmedhossamdev,4957854608,review_body,internal/models/,,"Test coverage is solid and the behavior changes match Java (default maxCount
10 with the 50 clamp, includeReferences gating, and the exact maxCount error
message all check out against RoutesForLocationAction.java and against the
hosted Java API). Gate is green.

One thing to fix before merge: the default-radius test pins 600m, but Java's
no-query default is 500m and the hosted Java returns exactly the radius=500
set for a no-parameter request. Change DefaultSearchRadiusInMeters to 500 and
the test then pins the right value. Note the diff is not test-only: it also
carries the maxCount default and includeReferences behavior changes.",Change DefaultSearchRadiusInMeters from 600 to 500.,design,H-1359-4957854608-1,false,resolved,same 600-vs-500 issue; later review said not in this PR,false
